행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),년,월
1105067,광진구,자양4동,2,30,1188.0,323.56,12.81,15.84,32.91,16.35,9.52,57.62,15.8,26.85,33.0,12.59,2023,11
1105067,광진구,자양4동,2,35,859.0,207.26,14.11,18.77,13.34,16.44,15.45,34.92,17.33,16.37,17.63,22.96,2023,11
1105067,광진구,자양4동,2,40,933.0,223.16,20.01,21.65,12.63,23.41,11.76,15.29,22.2,19.6,22.58,13.99,2023,11
1105067,광진구,자양4동,2,45,1237.0,299.6,29.42,37.14,35.53,32.07,20.5,22.46,34.23,23.36,21.05,16.93,2023,11
1105067,광진구,자양4동,2,50,1526.0,290.51,19.28,28.09,33.33,25.04,21.96,13.53,22.79,24.93,33.42,39.9,2023,11
1105067,광진구,자양4동,2,55,1493.0,301.97,24.85,19.97,39.29,27.75,16.59,11.91,33.89,27.63,27.9,12.33,2023,11
1105067,광진구,자양4동,2,60,1170.0,243.22,19.26,16.23,32.86,24.01,28.42,6.71,22.16,20.01,10.98,30.97,2023,11
1105067,광진구,자양4동,2,65,729.0,188.65,9.93,12.43,26.98,14.26,3.88,1.9,15.96,22.71,23.61,13.48,2023,11
1105067,광진구,자양4동,2,70,513.63,138.72,13.88,26.24,4.22,20.96,10.01,0.72,19.24,19.34,9.52,27.77,2023,11
1105067,광진구,자양4동,2,75,698.37,234.23,26.53,20.91,24.25,31.1,20.02,1.07,20.66,25.91,14.45,15.87,2023,11
1105053,광진구,화양동,1,20,2537.0,1911.85,173.32,253.1,273.03,281.57,23.12,60.22,210.9,104.75,196.15,7.66,2023,12
1105053,광진구,화양동,1,25,3060.0,2259.98,255.29,314.0,254.45,214.84,69.74,88.0,238.85,304.36,340.18,51.39,2023,12
1105053,광진구,화양동,1,30,1639.0,1153.47,109.95,152.61,149.0,103.51,30.94,69.9,124.83,157.06,151.31,26.66,2023,12
1105053,광진구,화양동,1,35,969.0,643.89,86.34,110.33,68.41,74.63,28.88,37.39,86.49,84.43,64.13,32.84,2023,12
1105053,광진구,화양동,1,40,731.0,275.74,46.39,42.47,43.89,20.47,18.66,15.21,28.25,36.11,42.51,18.56,2023,12
1105053,광진구,화양동,1,45,682.0,254.09,33.95,43.86,33.1,27.64,13.56,12.74,36.99,29.05,10.66,13.49,2023,12
1105053,광진구,화양동,1,50,699.0,162.39,31.64,35.44,19.78,23.6,37.28,6.43,29.95,25.39,27.32,31.78,2023,12
1105053,광진구,화양동,1,55,603.0,146.61,19.05,24.14,23.22,13.62,23.52,4.96,18.08,24.63,14.58,19.8,2023,12
1105053,광진구,화양동,1,60,502.0,119.23,15.25,19.17,10.93,9.84,5.76,3.6,13.5,13.61,5.33,3.82,2023,12
1105053,광진구,화양동,1,65,403.2,82.91,7.37,8.64,15.63,3.06,4.75,1.28,5.6,4.26,13.02,4.73,2023,12
1105053,광진구,화양동,1,70,270.4,58.9,10.53,11.68,0.33,4.21,6.34,0.42,8.91,4.83,4.71,4.73,2023,12
1105053,광진구,화양동,1,75,419.2,153.65,11.43,31.86,15.04,10.9,19.01,0.63,18.31,2.71,16.41,12.61,2023,12
1105053,광진구,화양동,2,20,3602.0,2819.39,204.33,257.95,379.72,231.66,15.02,102.85,168.51,120.63,185.17,14.94,2023,12
1105053,광진구,화양동,2,25,2978.0,2304.36,191.25,189.32,291.92,152.67,30.04,104.25,137.3,260.18,279.97,29.88,2023,12
1105053,광진구,화양동,2,30,1573.0,1083.62,48.48,128.48,101.55,61.65,15.89,62.84,73.25,102.15,133.36,18.45,2023,12
1105053,광진구,화양동,2,35,756.0,497.22,47.71,72.75,38.18,47.84,20.8,25.6,51.1,47.56,56.94,18.81,2023,12
1105053,광진구,화양동,2,40,566.0,211.22,15.78,32.16,24.27,16.21,11.58,10.32,20.64,27.63,33.06,11.52,2023,12
1105053,광진구,화양동,2,45,584.0,208.33,19.51,41.35,16.75,19.36,6.67,8.11,18.96,21.47,19.33,11.06,2023,12
1105053,광진구,화양동,2,50,642.0,142.88,17.87,24.91,15.13,15.7,12.88,3.78,18.73,15.16,19.1,23.5,2023,12
1105053,광진구,화양동,2,55,669.0,151.31,15.12,29.11,18.96,18.03,12.13,4.24,20.46,14.85,11.76,19.31,2023,12
1105053,광진구,화양동,2,60,565.0,127.17,13.16,20.67,17.7,12.12,18.45,2.91,15.87,9.47,5.84,20.39,2023,12
1105053,광진구,화양동,2,65,429.0,106.91,5.79,20.74,15.72,9.46,10.11,0.75,11.64,15.68,11.87,11.74,2023,12
1105053,광진구,화양동,2,70,312.0,77.72,6.21,20.57,1.89,5.93,3.17,0.48,8.68,13.25,4.23,11.03,2023,12
1105053,광진구,화양동,2,75,520.0,218.13,19.62,57.73,19.13,11.85,15.84,0.72,17.78,18.6,22.02,26.8,2023,12
1105054,광진구,군자동,1,20,1555.0,762.87,50.67,82.42,94.72,161.12,26.26,35.75,108.7,48.05,87.82,8.71,2023,12
1105054,광진구,군자동,1,25,1594.0,790.87,74.72,69.44,77.42,96.5,25.51,50.07,84.67,85.6,123.32,31.72,2023,12
1105054,광진구,군자동,1,30,1260.0,507.85,53.01,45.98,63.19,44.94,17.82,56.89,56.07,61.44,63.0,17.73,2023,12
1105054,광진구,군자동,1,35,909.0,335.65,44.02,41.89,39.86,34.99,25.97,34.85,36.65,34.78,42.55,28.7,2023,12
1105054,광진구,군자동,1,40,817.0,169.24,23.55,18.82,20.67,20.67,36.99,17.37,22.42,20.1,22.4,39.08,2023,12
1105054,광진구,군자동,1,45,734.0,147.91,17.82,17.03,17.38,17.0,23.11,13.62,18.79,16.41,10.08,17.89,2023,12
1105054,광진구,군자동,1,50,836.0,155.56,23.53,17.93,19.74,13.92,30.86,8.7,16.46,19.19,26.57,25.57,2023,12
1105054,광진구,군자동,1,55,779.0,157.83,21.61,15.41,24.5,11.02,17.64,6.69,12.69,25.73,12.44,17.55,2023,12
1105054,광진구,군자동,1,60,616.0,141.56,21.53,15.93,19.44,14.07,14.11,4.15,13.16,24.94,7.11,12.27,2023,12
1105054,광진구,군자동,1,65,428.0,82.67,7.64,7.69,17.08,4.56,6.71,1.54,4.64,7.25,7.57,10.0,2023,12
1105054,광진구,군자동,1,70,281.6,54.52,9.36,8.13,0.59,6.33,11.09,0.75,8.21,4.87,3.29,9.45,2023,12
1105054,광진구,군자동,1,75,419.2,134.87,13.54,12.12,9.29,7.18,9.5,0.8,17.05,6.18,12.42,4.73,2023,12
1105054,광진구,군자동,2,20,1723.0,936.69,53.33,88.11,146.4,105.51,7.39,52.51,80.59,56.19,103.68,3.67,2023,12
1105054,광진구,군자동,2,25,1429.0,778.07,52.43,34.24,91.2,47.31,7.93,61.04,44.04,103.45,94.01,7.89,2023,12
1105054,광진구,군자동,2,30,1169.0,455.81,34.97,48.74,47.74,34.46,21.27,51.35,32.83,44.21,53.1,12.09,2023,12
1105054,광진구,군자동,2,35,789.0,288.04,21.36,31.58,17.99,31.49,16.22,31.54,28.29,30.38,33.66,18.83,2023,12
1105054,광진구,군자동,2,40,709.0,142.86,9.97,14.91,13.11,19.02,19.68,12.22,13.9,10.69,23.19,17.41,2023,12
1105054,광진구,군자동,2,45,781.0,156.78,9.15,15.42,14.51,14.73,14.48,13.56,12.78,18.44,14.73,23.05,2023,12
1105054,광진구,군자동,2,50,812.0,156.71,20.66,22.53,17.95,18.42,26.01,6.76,20.5,20.86,20.46,25.87,2023,12
1105054,광진구,군자동,2,55,849.0,172.11,11.86,19.54,21.56,18.51,18.93,5.7,14.67,13.29,14.95,13.44,2023,12
1105054,광진구,군자동,2,60,629.0,122.43,10.56,14.9,9.15,15.29,8.17,3.27,12.54,9.64,5.04,12.19,2023,12
1105054,광진구,군자동,2,65,518.0,108.93,7.92,15.69,16.46,10.52,18.32,1.36,12.38,12.74,13.65,23.2,2023,12
1105054,광진구,군자동,2,70,309.6,65.4,6.26,10.95,1.08,7.73,7.09,0.34,9.3,8.03,2.55,12.35,2023,12
1105054,광진구,군자동,2,75,549.4,211.34,22.8,31.79,15.04,22.39,21.26,0.72,25.41,22.9,25.24,19.4,2023,12
1105055,광진구,중곡1동,1,20,530.0,136.52,19.0,18.76,15.06,16.99,14.06,8.91,16.15,11.26,14.11,9.32,2023,12
1105055,광진구,중곡1동,1,25,721.0,204.72,18.57,18.01,14.17,13.09,17.34,24.06,18.83,34.46,23.99,14.38,2023,12
1105055,광진구,중곡1동,1,30,892.0,281.96,19.69,27.88,26.52,26.83,18.09,37.26,21.85,39.12,30.64,18.0,2023,12
1105055,광진구,중곡1동,1,35,681.0,199.08,34.27,21.72,18.99,18.57,18.95,28.91,27.99,21.42,19.28,13.47,2023,12
1105055,광진구,중곡1동,1,40,608.0,142.77,19.38,17.48,15.57,11.96,14.8,10.85,16.61,14.06,14.12,17.18,2023,12
1105055,광진구,중곡1동,1,45,582.0,125.75,15.81,20.81,14.77,17.59,27.89,9.67,17.91,14.36,11.09,21.57,2023,12
1105055,광진구,중곡1동,1,50,670.0,127.6,16.04,13.98,18.09,12.43,18.72,7.0,14.12,15.21,16.88,31.93,2023,12
1105055,광진구,중곡1동,1,55,649.0,139.22,19.22,15.31,17.14,11.0,10.41,5.34,14.4,20.83,11.96,12.94,2023,12
1105055,광진구,중곡1동,1,60,502.0,98.19,13.83,11.78,10.12,9.53,11.98,2.84,9.33,12.02,3.8,13.9,2023,12
1105055,광진구,중곡1동,1,65,376.0,72.96,7.2,6.69,14.66,7.47,9.84,1.22,7.3,5.34,9.92,9.79,2023,12
1105055,광진구,중곡1동,1,70,214.27,42.43,6.77,6.95,2.08,6.12,10.97,0.41,6.23,4.06,2.82,10.91,2023,12
1105055,광진구,중곡1동,1,75,341.73,94.26,8.44,11.07,11.62,8.52,18.29,0.59,9.16,4.23,8.85,14.56,2023,12
1105055,광진구,중곡1동,2,20,496.0,150.54,10.61,15.24,13.17,7.36,6.46,11.11,5.62,13.72,10.51,6.43,2023,12
1105055,광진구,중곡1동,2,25,811.0,276.49,11.64,27.44,36.65,17.07,8.0,30.74,20.86,37.34,36.34,5.31,2023,12
1105055,광진구,중곡1동,2,30,821.0,248.47,12.23,20.31,17.05,17.5,5.87,35.92,20.37,19.06,28.56,11.68,2023,12
1105055,광진구,중곡1동,2,35,614.0,169.0,15.32,19.57,8.71,14.61,14.14,19.38,14.88,10.89,21.49,14.06,2023,12
1105055,광진구,중곡1동,2,40,558.0,129.96,9.34,17.35,11.95,11.13,7.63,8.97,10.77,13.28,17.33,10.13,2023,12
1105055,광진구,중곡1동,2,45,655.0,146.12,10.27,25.92,7.16,16.8,13.38,8.52,14.26,11.13,12.35,19.96,2023,12
1105055,광진구,중곡1동,2,50,715.0,131.77,10.0,15.16,12.32,13.05,20.31,6.18,15.84,16.46,22.93,23.09,2023,12
1105055,광진구,중곡1동,2,55,710.0,137.83,12.21,18.91,15.31,18.3,15.22,4.85,15.81,14.33,9.79,18.16,2023,12
1105055,광진구,중곡1동,2,60,555.0,121.57,9.39,19.52,13.95,21.74,12.45,2.81,18.23,9.33,5.31,14.44,2023,12
1105055,광진구,중곡1동,2,65,402.0,86.59,6.91,15.21,14.9,9.36,15.44,0.74,8.83,10.34,8.64,11.95,2023,12
1105055,광진구,중곡1동,2,70,243.34,54.93,7.76,11.01,0.0,8.18,3.68,0.21,9.52,6.97,2.83,9.15,2023,12
1105055,광진구,중곡1동,2,75,434.66,148.96,13.65,25.36,12.1,24.25,16.56,0.53,18.67,17.05,11.67,27.44,2023,12
1105056,광진구,중곡2동,1,20,792.0,190.37,19.73,22.92,13.47,18.82,12.52,14.7,22.04,13.1,14.65,12.46,2023,12
1105056,광진구,중곡2동,1,25,962.0,257.95,30.73,30.46,29.3,37.78,49.19,31.52,29.85,33.67,41.25,41.2,2023,12
1105056,광진구,중곡2동,1,30,1102.0,331.09,32.54,39.44,37.94,33.06,31.12,54.01,32.29,31.53,35.73,28.57,2023,12
1105056,광진구,중곡2동,1,35,859.0,228.59,30.31,31.84,13.49,28.28,45.31,34.21,28.16,22.49,27.41,37.55,2023,12
1105056,광진구,중곡2동,1,40,789.0,127.62,16.66,18.92,11.73,14.71,23.26,15.28,15.28,19.31,17.11,17.36,2023,12
1105056,광진구,중곡2동,1,45,850.0,137.88,16.07,14.17,12.86,14.15,20.66,15.75,16.01,13.67,9.39,20.55,2023,12
1105056,광진구,중곡2동,1,50,890.0,119.82,19.46,14.06,12.35,15.02,44.3,8.4,15.3,15.23,20.19,39.44,2023,12
1105056,광진구,중곡2동,1,55,839.0,123.87,16.05,14.91,13.46,15.31,24.31,5.92,14.03,15.22,8.58,26.38,2023,12
1105056,광진구,중곡2동,1,60,643.2,93.88,11.15,10.15,7.77,11.07,15.84,3.71,10.17,9.92,1.35,11.03,2023,12
1105056,광진구,중곡2동,1,65,484.8,89.12,10.03,5.33,13.13,8.75,12.67,1.65,7.79,5.16,13.05,9.45,2023,12
1105056,광진구,중곡2동,1,70,342.4,57.36,8.88,8.98,0.76,8.72,9.5,0.67,9.64,2.23,2.33,17.33,2023,12
1105056,광진구,중곡2동,1,75,449.6,132.89,7.83,14.99,16.17,17.14,11.09,0.81,19.25,6.12,11.41,12.61,2023,12
1105056,광진구,중곡2동,2,20,809.0,225.37,23.07,19.96,18.62,16.69,5.81,19.81,15.45,17.35,14.18,2.88,2023,12
1105056,광진구,중곡2동,2,25,1019.0,308.28,22.58,20.35,28.69,24.8,20.69,37.39,19.27,35.68,42.01,29.73,2023,12
1105056,광진구,중곡2동,2,30,1146.0,324.9,20.49,29.55,21.36,22.24,15.2,53.16,19.22,24.12,32.89,15.12,2023,12
1105056,광진구,중곡2동,2,35,809.0,219.57,16.02,27.64,12.83,26.73,6.43,28.52,24.45,16.81,33.99,8.52,2023,12
1105056,광진구,중곡2동,2,40,880.0,138.95,10.93,19.72,10.35,17.48,8.28,13.33,13.12,15.24,14.97,16.47,2023,12
1105056,광진구,중곡2동,2,45,906.0,135.86,7.51,19.83,7.71,19.22,24.11,12.61,15.73,13.86,11.35,23.98,2023,12
1105056,광진구,중곡2동,2,50,1012.0,146.3,11.04,16.48,14.03,20.74,18.82,9.3,17.55,18.08,22.2,28.09,2023,12
1105056,광진구,중곡2동,2,55,876.0,125.0,8.92,18.39,9.51,20.73,19.85,5.69,15.7,10.31,8.83,15.8,2023,12
1105056,광진구,중곡2동,2,60,763.2,114.42,7.48,16.29,10.03,17.16,11.09,3.84,12.03,8.2,3.93,17.33,2023,12
1105056,광진구,중곡2동,2,65,588.8,132.45,10.52,18.25,22.57,20.07,12.67,1.29,17.37,18.29,14.93,23.65,2023,12
1105056,광진구,중곡2동,2,70,414.4,85.81,8.07,21.3,0.31,19.7,15.84,0.55,17.24,10.41,4.16,20.49,2023,12
1105056,광진구,중곡2동,2,75,521.6,196.84,23.53,30.07,7.46,39.84,14.26,0.48,26.29,26.22,20.39,22.07,2023,12
1105057,광진구,중곡3동,1,20,652.0,136.93,19.23,22.34,5.86,11.46,23.27,9.55,14.01,12.53,10.71,23.15,2023,12
1105057,광진구,중곡3동,1,25,727.0,172.88,21.16,21.24,14.03,20.18,28.94,20.68,21.38,23.27,24.31,32.39,2023,12
1105057,광진구,중곡3동,1,30,856.0,265.5,31.96,27.84,40.91,17.15,16.37,44.03,32.02,29.36,27.69,19.54,2023,12
1105057,광진구,중곡3동,1,35,702.0,193.65,25.4,20.23,21.23,17.3,16.72,32.01,21.15,18.06,21.56,9.98,2023,12
1105057,광진구,중곡3동,1,40,673.0,158.37,16.8,12.14,18.2,11.28,5.38,14.98,13.9,18.29,24.03,8.02,2023,12
1105057,광진구,중곡3동,1,45,715.0,170.19,30.09,17.56,24.56,12.68,23.91,13.49,20.39,21.23,10.39,23.78,2023,12
1105057,광진구,중곡3동,1,50,790.0,162.16,28.38,21.9,16.19,15.84,39.78,7.35,24.97,27.42,25.46,34.29,2023,12
1105057,광진구,중곡3동,1,55,711.0,164.52,18.16,14.55,26.26,11.95,13.75,5.63,17.03,26.12,12.4,13.68,2023,12
1105057,광진구,중곡3동,1,60,523.0,128.74,19.0,12.56,22.24,10.88,5.23,3.9,13.54,19.62,4.6,8.67,2023,12
1105057,광진구,중곡3동,1,65,402.0,95.37,9.63,4.67,20.41,5.19,5.38,1.36,4.47,9.13,11.61,1.79,2023,12
1105057,광진구,중곡3동,1,70,251.2,62.37,10.45,5.04,1.51,3.69,1.58,0.49,3.01,6.97,3.07,1.58,2023,12
1105057,광진구,중곡3동,1,75,363.2,124.64,12.3,5.96,12.52,6.12,3.17,0.82,9.87,5.07,12.71,3.15,2023,12
1105057,광진구,중곡3동,2,20,557.0,137.22,11.43,11.44,12.01,4.19,3.62,15.83,9.4,10.01,12.19,7.22,2023,12
1105057,광진구,중곡3동,2,25,754.0,198.4,16.04,14.12,18.93,12.08,6.52,27.07,15.58,28.01,24.24,6.49,2023,12
1105057,광진구,중곡3동,2,30,739.0,208.01,13.51,15.07,17.57,14.61,9.76,31.66,14.88,22.21,17.84,6.47,2023,12
1105057,광진구,중곡3동,2,35,592.0,160.69,11.47,12.95,11.99,10.16,3.07,20.12,9.55,17.88,19.48,0.0,2023,12
1105057,광진구,중곡3동,2,40,648.0,155.01,14.2,16.19,15.73,11.7,2.75,10.86,11.91,22.03,12.78,5.46,2023,12
1105057,광진구,중곡3동,2,45,813.0,197.77,16.13,27.34,25.92,17.2,15.87,13.14,21.2,23.4,12.22,7.89,2023,12
1105057,광진구,중곡3동,2,50,831.0,182.96,18.96,17.04,27.74,12.06,5.83,7.29,19.65,22.18,30.67,8.71,2023,12
1105057,광진구,중곡3동,2,55,765.0,165.77,16.03,17.76,20.44,12.35,14.46,5.43,15.57,19.29,12.82,17.26,2023,12
1105057,광진구,중곡3동,2,60,584.0,136.66,9.86,13.75,20.11,14.96,7.79,3.2,10.89,12.33,7.99,5.81,2023,12
1105057,광진구,중곡3동,2,65,459.0,128.93,8.1,12.71,28.16,4.83,5.49,1.05,8.86,17.29,20.06,3.65,2023,12
1105057,광진구,중곡3동,2,70,288.52,80.16,11.35,10.55,2.21,9.53,6.65,0.45,9.7,12.05,4.05,9.91,2023,12
1105057,광진구,중곡3동,2,75,439.48,180.47,17.45,11.85,12.44,12.16,3.32,0.56,10.43,21.64,15.29,9.91,2023,12
1105058,광진구,중곡4동,1,20,1128.0,114.18,17.74,18.72,7.48,16.46,19.26,15.14,17.7,7.27,5.7,33.52,2023,12
1105058,광진구,중곡4동,1,25,1121.0,144.33,21.16,25.69,12.65,21.49,70.06,28.55,23.54,16.18,18.59,75.04,2023,12
1105058,광진구,중곡4동,1,30,1279.0,223.33,26.75,21.51,21.57,26.98,50.9,51.15,26.48,27.31,22.92,59.57,2023,12
1105058,광진구,중곡4동,1,35,1205.0,194.79,21.9,24.87,16.61,22.43,45.9,46.8,22.45,15.0,18.07,30.44,2023,12
1105058,광진구,중곡4동,1,40,1196.0,171.12,22.83,22.35,15.5,19.05,52.13,22.66,20.59,19.32,23.01,43.21,2023,12
1105058,광진구,중곡4동,1,45,1283.0,174.35,24.76,20.88,16.71,19.62,54.13,24.32,20.72,17.33,12.82,48.17,2023,12
1105058,광진구,중곡4동,1,50,1294.0,163.83,13.16,15.95,17.85,13.64,34.45,12.32,14.17,20.61,22.95,31.98,2023,12
1105058,광진구,중곡4동,1,55,1222.0,165.14,17.72,17.81,19.82,15.79,32.77,8.49,15.52,21.75,13.23,32.6,2023,12
1105058,광진구,중곡4동,1,60,944.0,131.03,16.97,15.77,11.11,15.75,27.24,5.74,15.13,15.65,4.61,27.1,2023,12
1105058,광진구,중곡4동,1,65,770.0,127.7,13.52,10.77,25.56,10.52,13.52,2.46,9.11,9.16,13.11,10.08,2023,12
1105058,광진구,중곡4동,1,70,481.6,79.11,12.55,11.9,1.0,14.16,30.11,0.81,13.93,5.1,4.31,23.65,2023,12
1105058,광진구,중곡4동,1,75,641.6,206.08,14.02,26.06,29.3,25.79,15.84,1.52,23.83,9.97,25.78,20.49,2023,12
1105058,광진구,중곡4동,2,20,1028.0,128.39,8.63,14.03,3.37,11.11,14.05,18.92,10.89,9.41,7.26,20.95,2023,12
1105058,광진구,중곡4동,2,25,1117.0,155.57,12.84,13.92,11.82,17.35,28.63,33.99,14.9,16.91,18.72,20.72,2023,12
1105058,광진구,중곡4동,2,30,1324.0,227.13,17.28,22.79,17.94,23.39,36.33,52.63,21.66,21.67,19.32,19.71,2023,12
1105058,광진구,중곡4동,2,35,1083.0,173.86,10.93,22.66,10.66,20.05,10.64,31.84,13.07,22.72,22.89,21.18,2023,12
1105058,광진구,중곡4동,2,40,1198.0,165.71,9.18,22.4,8.21,22.99,14.05,18.62,17.84,18.14,23.87,16.77,2023,12
1105058,광진구,중곡4동,2,45,1448.0,194.98,14.26,25.33,9.0,23.2,34.82,20.07,22.4,21.87,18.69,50.37,2023,12
1105058,광진구,중곡4동,2,50,1354.0,178.63,11.46,21.3,11.17,20.97,35.79,9.38,17.45,20.26,26.99,40.35,2023,12
1105058,광진구,중곡4동,2,55,1329.0,187.23,12.61,27.08,14.76,27.26,28.3,7.37,22.32,20.46,17.76,38.21,2023,12
1105058,광진구,중곡4동,2,60,1093.0,157.99,13.3,22.34,16.96,23.17,12.59,5.34,21.61,16.49,6.33,19.67,2023,12
1105058,광진구,중곡4동,2,65,795.2,160.51,9.44,18.42,23.93,21.61,9.5,1.79,16.81,20.29,23.99,17.33,2023,12
1105058,광진구,중곡4동,2,70,628.91,126.19,9.98,23.63,1.57,23.64,17.93,0.87,17.19,15.26,8.92,24.33,2023,12
1105058,광진구,중곡4동,2,75,749.09,298.68,30.06,54.68,20.58,59.17,19.57,0.92,44.11,43.66,35.47,35.68,2023,12
1105059,광진구,능동,1,20,318.0,146.87,16.42,16.35,10.29,14.55,10.33,6.82,15.95,11.12,12.77,5.13,2023,12
1105059,광진구,능동,1,25,625.0,314.09,20.77,32.17,33.76,35.66,8.4,22.84,33.62,32.82,50.74,16.71,2023,12
1105059,광진구,능동,1,30,802.0,355.83,28.44,22.65,43.58,27.12,3.1,35.68,32.89,32.1,36.21,6.18,2023,12
1105059,광진구,능동,1,35,591.0,247.63,42.31,23.38,25.65,19.63,16.65,23.25,27.76,17.35,28.31,8.27,2023,12
1105059,광진구,능동,1,40,447.0,118.21,17.32,13.92,12.78,12.95,9.0,8.29,15.46,12.88,15.76,8.95,2023,12
1105059,광진구,능동,1,45,358.0,92.43,11.59,8.81,6.16,11.55,12.44,6.26,11.25,10.48,6.78,14.43,2023,12
1105059,광진구,능동,1,50,337.0,56.8,10.19,7.04,6.82,6.39,14.05,3.26,7.07,7.73,10.38,8.73,2023,12
1105059,광진구,능동,1,55,351.0,56.53,6.2,5.12,5.71,5.25,15.21,3.4,5.68,6.85,7.16,15.13,2023,12
1105059,광진구,능동,1,60,283.0,53.46,7.29,7.1,5.76,6.95,13.09,1.75,5.73,8.23,3.78,7.43,2023,12
1105059,광진구,능동,1,65,243.0,49.74,5.38,5.34,8.4,4.11,7.13,0.8,6.28,3.74,3.55,5.32,2023,12
1105059,광진구,능동,1,70,148.8,32.84,5.16,5.44,0.0,3.61,4.75,0.24,4.01,2.94,1.7,3.15,2023,12
1105059,광진구,능동,1,75,244.8,51.66,3.95,6.11,7.38,3.76,7.92,0.59,5.43,2.18,7.49,9.45,2023,12
1105059,광진구,능동,2,20,427.0,230.49,9.76,19.28,23.8,17.46,4.59,13.4,13.04,15.05,21.75,4.57,2023,12
1105059,광진구,능동,2,25,864.0,458.69,32.53,33.41,51.76,22.86,16.39,32.43,21.62,30.85,45.78,13.04,2023,12
1105059,광진구,능동,2,30,849.0,386.34,22.38,37.91,34.65,28.87,20.58,35.69,28.13,34.94,36.49,17.54,2023,12
1105059,광진구,능동,2,35,534.0,213.23,13.73,22.96,8.92,18.33,6.99,15.1,12.44,17.36,26.28,4.63,2023,12
1105059,광진구,능동,2,40,387.2,100.56,8.1,13.54,11.05,7.72,6.34,6.76,8.65,8.83,11.23,6.3,2023,12
1105059,광진구,능동,2,45,397.0,101.03,5.35,13.92,4.17,9.19,4.28,5.48,7.79,11.67,8.48,2.13,2023,12
1105059,광진구,능동,2,50,377.0,58.75,4.91,6.59,4.78,4.16,1.79,3.47,3.97,5.17,10.26,8.84,2023,12
1105059,광진구,능동,2,55,435.0,77.25,4.38,7.03,8.54,9.88,13.68,2.88,6.96,10.19,9.07,18.14,2023,12
1105059,광진구,능동,2,60,330.0,62.25,3.14,8.75,8.16,5.32,0.0,1.85,5.08,5.95,3.8,1.87,2023,12
1105059,광진구,능동,2,65,279.0,70.77,4.57,10.04,13.37,5.94,3.33,0.61,7.26,11.42,7.82,8.27,2023,12
1105059,광진구,능동,2,70,172.8,37.1,5.02,6.53,0.33,5.11,4.75,0.31,5.2,3.17,2.32,7.88,2023,12
1105059,광진구,능동,2,75,281.6,78.1,5.62,14.06,5.06,8.66,3.17,0.31,7.56,9.84,7.28,7.88,2023,12
1105060,광진구,구의1동,1,20,773.0,314.76,39.15,60.64,24.39,45.64,13.57,11.98,40.14,18.56,25.85,13.5,2023,12
1105060,광진구,구의1동,1,25,1177.0,525.69,52.91,81.64,44.79,77.13,40.9,32.12,75.64,58.69,77.12,33.9,2023,12
1105060,광진구,구의1동,1,30,1328.0,616.69,68.6,78.15,45.32,55.94,41.18,52.18,56.96,66.1,74.52,36.14,2023,12
1105060,광진구,구의1동,1,35,969.0,414.8,57.32,63.2,41.68,45.4,43.83,35.06,46.24,41.45,32.71,41.31,2023,12
1105060,광진구,구의1동,1,40,920.0,264.95,26.16,31.34,25.51,21.07,14.36,17.46,21.46,31.97,40.3,14.28,2023,12
1105060,광진구,구의1동,1,45,869.0,248.94,36.29,36.54,20.05,30.58,27.9,14.98,31.14,26.38,20.96,29.89,2023,12
1105060,광진구,구의1동,1,50,881.0,164.25,20.81,28.22,15.97,19.2,24.18,7.2,18.23,23.29,25.34,35.16,2023,12
1105060,광진구,구의1동,1,55,775.0,153.07,21.86,20.32,14.09,20.11,20.1,6.02,18.2,20.73,12.76,15.98,2023,12
1105060,광진구,구의1동,1,60,590.4,116.48,15.38,16.58,12.9,13.49,19.01,3.76,11.65,16.33,4.26,12.61,2023,12
1105060,광진구,구의1동,1,65,486.4,100.1,10.91,13.71,20.34,8.87,12.67,1.38,8.41,9.43,15.57,4.73,2023,12
1105060,광진구,구의1동,1,70,299.19,61.43,9.92,13.03,1.33,7.5,8.47,0.47,8.97,5.84,5.08,13.48,2023,12
1105060,광진구,구의1동,1,75,442.81,112.64,13.56,20.47,17.36,10.51,18.63,0.71,17.7,7.23,9.65,11.79,2023,12
1105060,광진구,구의1동,2,20,909.0,417.08,27.95,40.96,36.69,35.89,9.53,21.78,30.28,30.58,27.68,14.22,2023,12
1105060,광진구,구의1동,2,25,1404.0,668.48,44.38,59.08,47.96,52.63,12.81,44.44,48.93,80.75,80.77,28.01,2023,12
1105060,광진구,구의1동,2,30,1282.0,582.59,38.4,56.88,42.13,45.78,16.1,48.44,44.29,48.93,55.86,21.36,2023,12
1105060,광진구,구의1동,2,35,973.0,409.97,24.64,59.16,36.05,45.05,14.86,26.97,37.9,36.02,57.96,24.63,2023,12
1105060,광진구,구의1동,2,40,880.0,254.19,17.15,42.34,17.25,37.32,20.75,12.48,31.24,28.97,44.06,18.77,2023,12
1105060,광진구,구의1동,2,45,911.0,258.32,19.22,46.33,16.99,33.23,10.77,11.31,26.26,29.62,23.2,17.13,2023,12
